Row_No,Timestamp [ns],static_inv_entropy,static_pose_chi2_error,static_culled_keyframes,norm_static_inv_entropy,norm_static_pose_chi2_error,norm_static_culled_keyframes,scaled_norm_static_inv_entropy,scaled_norm_static_pose_chi2_error,scaled_norm_static_culled_keyframes,combined_value,theta_p_raw,theta_p,sigma_p
1967,1403638618377829376,0.10318827629089355,0.984501285,0.0,0.11929280496057058,0.2920304616541353,-0.12973333333333334,0.11929280496057058,0.2920304616541353,-0.12973333333333334,0.2920304616541353,0.19737379743909897,0.05573387934011644,6.517654054671528
1968,1403638618427829504,0.10306835174560547,0.897824754,0.0,0.11915416386775199,0.2659623320300752,-0.12973333333333334,0.11915416386775199,0.2659623320300752,-0.12973333333333334,0.2659623320300752,0.17732010421412459,0.032141299075440694,4.181988608468629
1969,1403638618477829376,0.10255765914916992,0.969102133,0.0,0.11856376780250859,0.28739913774436093,-0.12973333333333334,0.11856376780250859,0.28739913774436093,-0.12973333333333334,0.28739913774436093,0.1937727181334205,0.05149731545108296,6.098234229657213
1970,1403638618527829504,0.10208594799041748,0.996115059,0.0,0.1180184369831416,0.29552332601503756,-0.12973333333333334,0.1180184369831416,0.29552332601503756,-0.12973333333333334,0.29552332601503756,0.20010072265780818,0.05894202665624492,6.835260638968247
1971,1403638618577829376,0.10149890184402466,1.023793282,0.0,0.11733977091794759,0.3038476036090225,-0.12973333333333334,0.11733977091794759,0.3038476036090225,-0.12973333333333334,0.3038476036090225,0.20663812410340876,0.0666330871804809,7.596675630867609
1972,1403638618627829504,0.10135120153427124,0.681825651,0.0,0.11716901911476445,0.2010001957894737,-0.12973333333333334,0.11716901911476445,0.2010001957894737,-0.12973333333333334,0.2010001957894737,0.12956257088516218,0.0,1.0
1973,1403638618677829376,0.10101866722106934,0.820310347,0.0,0.11678458638273911,0.24264972842105265,-0.12973333333333334,0.11678458638273911,0.24264972842105265,-0.12973333333333334,0.24264972842105265,0.15982365493242243,0.011557241096967567,2.144166868599789
1974,1403638618727829504,0.10142534971237183,0.833394416,0.0,0.11725473955187495,0.24658478676691728,-0.12973333333333334,0.11725473955187495,0.24658478676691728,-0.12973333333333334,0.24658478676691728,0.16274843345004872,0.014998157000057322,2.4848175430056747
1975,1403638618777829376,0.10794329643249512,0.908864172,0.0,0.1247899380722487,0.2692824577443609,-0.12973333333333334,0.1247899380722487,0.2692824577443609,-0.12973333333333334,0.2692824577443609,0.17984525467024873,0.03511206431793969,4.476094367476029
1976,1403638618827829504,0.10750806331634521,0.93017184,0.0,0.12428677840039909,0.27569077894736843,-0.12973333333333334,0.12428677840039909,0.27569077894736843,-0.12973333333333334,0.27569077894736843,0.1847429306789164,0.040874036092842826,5.04652957319144
1977,1403638618877829376,0.10834395885467529,0.982107561,0.0,0.1252531316239021,0.2913105446616541,-0.12973333333333334,0.1252531316239021,0.2913105446616541,-0.12973333333333334,0.2913105446616541,0.19681293168056727,0.055074037271255614,6.452329689854306
1978,1403638618927829504,0.10927003622055054,1.030580136,0.0,0.12632374129543414,0.30588876270676685,-0.12973333333333334,0.12632374129543414,0.30588876270676685,-0.12973333333333334,0.30588876270676685,0.20824945637358103,0.06852877220421298,7.784348448217085
1979,1403638618977829376,0.1105184555053711,1.017851448,0.0,0.12776700058424403,0.3020605858646616,-0.12973333333333334,0.12776700058424403,0.3020605858646616,-0.12973333333333334,0.3020605858646616,0.20523011385134546,0.06497660453099466,7.432683848568471
1980,1403638619027829504,0.11189424991607666,0.936590559,0.0,0.12935751435384585,0.27762122075187967,-0.12973333333333334,0.12935751435384585,0.27762122075187967,-0.12973333333333334,0.27762122075187967,0.18622446787015157,0.042617021023707735,5.219085081347066
1981,1403638619077829376,0.13522332906723022,1.066449485,0.0,0.15632754805460142,0.3166765368421052,-0.12973333333333334,0.15632754805460142,0.3166765368421052,-0.12973333333333334,0.3166765368421052,0.2168203852400941,0.07861221792952247,8.782609575022725
1982,1403638619127829504,0.13445532321929932,0.707101392,0.0,0.15543968002231134,0.20860192240601505,-0.12973333333333334,0.15543968002231134,0.20860192240601505,-0.12973333333333334,0.20860192240601505,0.13499210873675777,0.0,1.0
1983,1403638619177829376,0.13530343770980835,1.106188587,0.0,0.15642015920209057,0.32862814646616534,-0.12973333333333334,0.15642015920209057,0.32862814646616534,-0.12973333333333334,0.32862814646616534,0.2264245746929938,0.08991126434469858,9.901215170125159
1984,1403638619227829504,0.15488171577453613,1.335602227,0.0,0.17905400667576432,0.397624729924812,-0.12973333333333334,0.17905400667576432,0.397624729924812,-0.12973333333333334,0.397624729924812,0.2841707384848505,0.1578479276292359,16.626944835294353
1985,1403638619277829376,0.1531815528869629,1.328088364,0.0,0.17708850044735594,0.3953649215037594,-0.12973333333333334,0.17708850044735594,0.3953649215037594,-0.12973333333333334,0.3953649215037594,0.28221562112132903,0.15554778955450474,16.39923116589597
1986,1403638619327829504,0.15009617805480957,1.31056576,1.0,0.17352159312694748,0.3900949654135338,0.2036,0.17352159312694748,0.3900949654135338,0.2036,0.3900949654135338,0.2776733448101653,0.15020393507078272,15.87018957200749
1987,1403638619377829376,0.14315158128738403,1.132813537,1.0,0.1654931575576694,0.3366356502255639,0.2036,0.1654931575576694,0.3366356502255639,0.2036,0.3366356502255639,0.23292383770294484,0.09755745612111158,10.658188155990047
1988,1403638619427829504,0.14036303758621216,1.07166681,1.0,0.1622694076141181,0.3182456571428571,0.2036,0.1622694076141181,0.3182456571428571,0.2036,0.3182456571428571,0.21807477786259505,0.08008797395599418,8.928709421643424
1989,1403638619477829376,0.13791465759277344,1.183967281,1.0,0.1594389105118768,0.352020234887218,0.2036,0.1594389105118768,0.352020234887218,0.2036,0.352020234887218,0.2455576781293702,0.11242079779925908,12.12965898212665
1990,1403638619527829504,0.1394997239112854,1.322903408,0.0,0.1612713571228733,0.39380553624060144,-0.12973333333333334,0.1612713571228733,0.39380553624060144,-0.12973333333333334,0.39380553624060144,0.2808690625152163,0.15396360295907802,16.242396692948724
1991,1403638619577829376,0.13967955112457275,1.183451189,0.0,0.1614792498549974,0.35186501924812025,-0.12973333333333334,0.1614792498549974,0.35186501924812025,-0.12973333333333334,0.35186501924812025,0.24542924181884707,0.11226969625746715,12.114699929489248
1992,1403638619627829504,0.1388673186302185,1.216626884,0.0,0.1605402527516977,0.3618426718796992,-0.12973333333333334,0.1605402527516977,0.3618426718796992,-0.12973333333333334,0.3618426718796992,0.25372613388164655,0.12203074574311361,13.081043828568248
1993,1403638619677829376,0.12750089168548584,1.230387897,0.0,0.1473998747809085,0.365981322406015,-0.12973333333333334,0.1473998747809085,0.365981322406015,-0.12973333333333334,0.365981322406015,0.2571919829052628,0.12610821518266213,13.48471330308355
1994,1403638619727829504,0.12614667415618896,1.314620506,0.0,0.14583430538287742,0.3913144378947368,-0.12973333333333334,0.14583430538287742,0.3913144378947368,-0.12973333333333334,0.3913144378947368,0.2787223038500013,0.1514380045294133,15.992362448411917
1995,1403638619777829376,0.1237000823020935,1.017437989,0.0,0.1430058754937497,0.30193623729323305,-0.12973333333333334,0.1430058754937497,0.30193623729323305,-0.12973333333333334,0.30193623729323305,0.2051322318936369,0.06486144928663166,7.421283479376535
1996,1403638619827829504,0.12355494499206543,1.062730821,0.0,0.1428380866960294,0.31555814165413526,-0.12973333333333334,0.1428380866960294,0.31555814165413526,-0.12973333333333334,0.31555814165413526,0.21592751380074268,0.07756178094205023,8.678616313262973
1997,1403638619877829376,0.12251543998718262,1.038429673,0.0,0.14163634680599146,0.30824952571428565,-0.12973333333333334,0.14163634680599146,0.30824952571428565,-0.12973333333333334,0.30824952571428565,0.21011719684620497,0.07072611393671174,8.001885279734463
1998,1403638619927829504,0.12142574787139893,1.099113384,0.0,0.14037658713456524,0.32650026586466163,-0.12973333333333334,0.14037658713456524,0.32650026586466163,-0.12973333333333334,0.32650026586466163,0.22470622216061065,0.08788967313013019,9.701077639882888
1999,1403638619977829376,0.12082028388977051,1.058194035,0.0,0.13967662877430118,0.3141936947368421,-0.12973333333333334,0.13967662877430118,0.3141936947368421,-0.12973333333333334,0.3141936947368421,0.2148395582441455,0.07628183322840647,8.551901489612241
2000,1403638620027829504,0.12147015333175659,1.087968404,0.0,0.14042792292688625,0.32314839218045105,-0.12973333333333334,0.14042792292688625,0.32314839218045105,-0.12973333333333334,0.32314839218045105,0.22200684938487883,0.08471394045279863,9.386680104827064
2001,1403638620077829376,0.11898696422576904,1.074662645,0.0,0.13755718407603357,0.3191466601503759,-0.12973333333333334,0.13755718407603357,0.3191466601503759,-0.12973333333333334,0.3191466601503759,0.21879595149752756,0.08093641352650302,9.012704939123799
2002,1403638620127829504,0.11938434839248657,0.878773794,0.0,0.1380165877369787,0.26023272,-0.12973333333333334,0.1380165877369787,0.26023272,-0.12973333333333334,0.26023272,0.17298206757198886,0.02703772655528102,3.676734928972821
2003,1403638620177829376,0.1195603609085083,0.914977304,0.0,0.13822007041446047,0.2711209936842105,-0.12973333333333334,0.13822007041446047,0.2711209936842105,-0.12973333333333334,0.2711209936842105,0.18124718007652751,0.036761388325326494,4.639377444207323
2004,1403638620227829504,0.1200529932975769,0.942888093,0.0,0.13878958762725654,0.2795152159398496,-0.12973333333333334,0.13878958762725654,0.2795152159398496,-0.12973333333333334,0.2795152159398496,0.18768081592124827,0.0443303716720568,5.388706795533623
2005,1403638620277829376,0.12005937099456787,0.949203469,0.0,0.1387969606873617,0.2814145771428571,-0.12973333333333334,0.1387969606873617,0.2814145771428571,-0.12973333333333334,0.2814145771428571,0.18914406273685816,0.04605183851395078,5.559132012881127
2006,1403638620327829504,0.12026232481002808,1.091429432,0.0,0.139031589375755,0.3241893028571428,-0.12973333333333334,0.139031589375755,0.3241893028571428,-0.12973333333333334,0.3241893028571428,0.22284416015972916,0.08569901195262256,9.484202183309632
2007,1403638620377829376,0.11983412504196167,1.126241319,0.0,0.13853656074215223,0.3346590433082706,-0.12973333333333334,0.13853656074215223,0.3346590433082706,-0.12973333333333334,0.3346590433082706,0.2313146904992922,0.0956643417638732,10.470769834623447
2008,1403638620427829504,0.12031286954879761,1.064671784,0.0,0.13909002259976602,0.31614188992481196,-0.12973333333333334,0.13909002259976602,0.31614188992481196,-0.12973333333333334,0.31614188992481196,0.2163934249839177,0.07810991174578553,8.732881262832768
2009,1403638620477829376,0.11991351842880249,0.88918498,0.0,0.13862834500439594,0.2633639037593985,-0.12973333333333334,0.13862834500439594,0.2633639037593985,-0.12973333333333334,0.2633639037593985,0.17534968701690573,0.02982316119635969,3.9524929584396093
2010,1403638620527829504,0.12016254663467407,0.944251014,0.0,0.13891623888401627,0.2799251169924812,-0.12973333333333334,0.13891623888401627,0.2799251169924812,-0.12973333333333334,0.2799251169924812,0.18799636401733613,0.04470160472627781,5.425458867901503
2011,1403638620577829376,0.11933916807174683,0.983405926,0.0,0.13796435615230848,0.29170103037593986,-0.12973333333333334,0.13796435615230848,0.29170103037593986,-0.12973333333333334,0.29170103037593986,0.19711709729115276,0.05543187916606208,6.487756037440145
2012,1403638620627829504,0.11893153190612793,1.001996477,0.0,0.13749310046951205,0.2972921735338346,-0.12973333333333334,0.13749310046951205,0.2972921735338346,-0.12973333333333334,0.2972921735338346,0.20148532259059843,0.06057096775364521,6.996525807610876
2013,1403638620677829376,0.11803150177001953,1.049284645,0.0,0.1364526032023347,0.3115141789473684,-0.12973333333333334,0.1364526032023347,0.3115141789473684,-0.12973333333333334,0.3115141789473684,0.2127073344199121,0.0737733346116613,8.30356012655447
2014,1403638620727829504,0.11672836542129517,1.107759789,0.0,0.13494608719224874,0.32910068842105256,-0.12973333333333334,0.13494608719224874,0.32910068842105256,-0.12973333333333334,0.32910068842105256,0.22680666848548042,0.09036078645350638,9.945717858897131
2015,1403638620777829376,0.11503690481185913,1.132627412,0.0,0.1329906414009932,0.33657967278195483,-0.12973333333333334,0.1329906414009932,0.33657967278195483,-0.12973333333333334,0.33657967278195483,0.23287822293037516,0.09750379168279431,10.652875376596636
2016,1403638620827829504,0.11388695240020752,1.197904707,0.0,0.13166121664763875,0.35621194195488715,-0.12973333333333334,0.13166121664763875,0.35621194195488715,-0.12973333333333334,0.35621194195488715,0.2490337400867949,0.11651028245505285,12.534517963050233
2017,1403638620877829376,0.1142423152923584,0.83589755,0.0,0.13207204080041435,0.2473376090225564,-0.12973333333333334,0.13207204080041435,0.2473376090225564,-0.12973333333333334,0.2473376090225564,0.16330929019624701,0.015657988466172966,2.5501408581511233
2018,1403638620927829504,0.11458319425582886,0.85088871,0.0,0.13246612052696977,0.2518462285714286,-0.12973333333333334,0.13246612052696977,0.2518462285714286,-0.12973333333333334,0.2518462285714286,0.1666770875656972,0.019620103018467318,2.9423901988282646
2019,1403638620977829376,0.1137920618057251,0.894626422,0.0,0.13155151653841052,0.2650004276691729,-0.12973333333333334,0.13155151653841052,0.2650004276691729,-0.12973333333333334,0.2650004276691729,0.1765900844612043,0.03128245230729919,4.09696277842262
2020,1403638621027829504,0.11497819423675537,0.886735153,0.0,0.13292276790376342,0.26262711368421054,-0.12973333333333334,0.13292276790376342,0.26262711368421054,-0.12973333333333334,0.26262711368421054,0.17479190195669403,0.02916694347846357,3.887527404367894
2021,1403638621077829376,0.11557930707931519,0.9187287,0.0,0.1336176960454511,0.27224923308270677,-0.12973333333333334,0.1336176960454511,0.27224923308270677,-0.12973333333333334,0.27224923308270677,0.18210876528144557,0.03777501797817126,4.739726779838955
2022,1403638621127829504,0.11735659837722778,0.983519842,0.0,0.1356723680661593,0.2917352908270677,-0.12973333333333334,0.1356723680661593,0.2917352908270677,-0.12973333333333334,0.2917352908270677,0.1971437898536012,0.055463282180707306,6.4908649358900234
2023,1403638621177829376,0.11758911609649658,0.980170614,0.0,0.13594117467803074,0.2907280042105263,-0.12973333333333334,0.13594117467803074,0.2907280042105263,-0.12973333333333334,0.2907280042105263,0.1963593873299841,0.05454045568233423,6.399505112551089
2024,1403638621227829504,0.11812400817871094,0.768228945,0.0,0.1365595470274115,0.22698614887218047,-0.12973333333333334,0.1365595470274115,0.22698614887218047,-0.12973333333333334,0.22698614887218047,0.1482949321999604,0.0,1.0
2025,1403638621277829376,0.11880689859390259,0.808698715,0.0,0.13734901571549432,0.2391575082706767,-0.12973333333333334,0.13734901571549432,0.2391575082706767,-0.12973333333333334,0.2391575082706767,0.15723764285129554,0.008514873942700648,1.8429725203273641
2026,1403638621327829504,0.1184166669845581,0.94370283,0.0,0.13689788090700358,0.27976024962406015,-0.12973333333333334,0.13689788090700358,0.27976024962406015,-0.12973333333333334,0.27976024962406015,0.18786943104722395,0.04455227182026348,5.410674910206084
2027,1403638621377829376,0.11943089962005615,0.88185809,0.0,0.13807040418503602,0.2611603278195489,-0.12973333333333334,0.13807040418503602,0.2611603278195489,-0.12973333333333334,0.2611603278195489,0.1736826981395557,0.027861997811242004,3.7583377833129585
2028,1403638621427829504,0.12100428342819214,0.984117216,0.0,0.13988934500369032,0.2919149521804511,-0.12973333333333334,0.13988934500369032,0.2919149521804511,-0.12973333333333334,0.2919149521804511,0.19728378027154866,0.05562797679005726,6.507169702215669
2029,1403638621477829376,0.12115603685379028,1.007023635,0.0,0.14006478248993096,0.2988041007518797,-0.12973333333333334,0.14006478248993096,0.2988041007518797,-0.12973333333333334,0.2988041007518797,0.20267075607600207,0.06196559538353186,7.134593942969654
2030,1403638621527829504,0.12281918525695801,1.088700892,0.0,0.14198749740688787,0.32336868932330826,-0.12973333333333334,0.14198749740688787,0.32336868932330826,-0.12973333333333334,0.32336868932330826,0.22218398417565355,0.0849223343242983,9.40731109810553
2031,1403638621577829376,0.12254643440246582,1.072839975,0.0,0.1416721784999605,0.31859848872180446,-0.12973333333333334,0.1416721784999605,0.31859848872180446,-0.12973333333333334,0.31859848872180446,0.21835711109630349,0.08042013070153352,8.961592939451819
2032,1403638621627829504,0.12396126985549927,0.840191669,0.0,0.1433078264225425,0.24862907338345863,-0.12973333333333334,0.1433078264225425,0.24862907338345863,-0.12973333333333334,0.24862907338345863,0.16427242229165895,0.016791085049010536,2.6623174198520427
2033,1403638621677829376,0.12338578701019287,0.828114524,0.0,0.14264252833548308,0.24499684932330826,-0.12973333333333334,0.14264252833548308,0.24499684932330826,-0.12973333333333334,0.24499684932330826,0.1615667949468468,0.0136079940551139,2.3471914114562757
2034,1403638621727829504,0.12433582544326782,0.850606867,0.0,0.14374083866273737,0.2517614637593985,-0.12973333333333334,0.14374083866273737,0.2517614637593985,-0.12973333333333334,0.2517614637593985,0.1666136307570265,0.01954544794944296,2.9349993469948528
2035,1403638621777829376,0.12461870908737183,0.894234547,0.0,0.14406787177730848,0.2648825705263158,-0.12973333333333334,0.14406787177730848,0.2648825705263158,-0.12973333333333334,0.2648825705263158,0.17650068721466736,0.03117727907607925,4.086550628531846
2036,1403638621827829504,0.12479913234710693,0.903784051,0.0,0.14427645358047045,0.26775460180451127,-0.12973333333333334,0.14427645358047045,0.26775460180451127,-0.12973333333333334,0.26775460180451127,0.1786821891857066,0.03374375198318425,4.340631446335241
2037,1403638621877829376,0.12553846836090088,0.956868971,0.0,0.14513117729583916,0.28371999127819547,-0.12973333333333334,0.14513117729583916,0.28371999127819547,-0.12973333333333334,0.28371999127819547,0.19092386626297006,0.0481457250152589,5.766426776510631
2038,1403638621927829504,0.12667548656463623,1.044936789,0.0,0.14644564920767195,0.3102065530827068,-0.12973333333333334,0.14644564920767195,0.3102065530827068,-0.12973333333333334,0.3102065530827068,0.21166886412656818,0.07255160485478611,8.182608880623825
2039,1403638621977829376,0.12741637229919434,0.879744056,0.0,0.14730216450773911,0.26052452812030075,-0.12973333333333334,0.14730216450773911,0.26052452812030075,-0.12973333333333334,0.26052452812030075,0.17320240281910668,0.027296944493066685,3.702397504813602
2040,1403638622027829504,0.12730973958969116,0.880170109,0.0,0.14717888969906492,0.2606526643609023,-0.12973333333333334,0.14717888969906492,0.2606526643609023,-0.12973333333333334,0.2606526643609023,0.17329917483107152,0.027410793918907675,3.7136685979718598
2041,1403638622077829376,0.12688326835632324,0.954056549,0.0,0.14668585937147197,0.28287415007518796,-0.12973333333333334,0.14668585937147197,0.28287415007518796,-0.12973333333333334,0.28287415007518796,0.19027039151927888,0.04737693119915163,5.690316188716011
2042,1403638622127829504,0.12695932388305664,0.621457342,0.0,0.14677378483590364,0.18284431338345866,-0.12973333333333334,0.14677378483590364,0.18284431338345866,-0.12973333333333334,0.18284431338345866,0.11676051540425914,0.0,1.0
2043,1403638622177829376,0.12650740146636963,0.777262466,0.0,0.14625133117499378,0.2297029972932331,-0.12973333333333334,0.14625133117499378,0.2297029972932331,-0.12973333333333334,0.2297029972932331,0.15028166715631863,0.0003313731250807505,1.0328059393829943
2044,1403638622227829504,0.12627798318862915,0.929562356,0.0,0.14598610773251924,0.2755074754887218,-0.12973333333333334,0.14598610773251924,0.2755074754887218,-0.12973333333333334,0.2755074754887218,0.18460240119770488,0.04070870729141751,5.030162021850334
2045,1403638622277829376,0.12590783834457397,0.95569849,0.0,0.1455581946180046,0.2833679669172932,-0.12973333333333334,0.1455581946180046,0.2833679669172932,-0.12973333333333334,0.2833679669172932,0.19065183431641736,0.047825687431079254,5.734743055676846
2046,1403638622327829504,0.1257649064064026,0.902304879,0.0,0.14539295538312438,0.26730973804511277,-0.12973333333333334,0.14539295538312438,0.26730973804511277,-0.12973333333333334,0.26730973804511277,0.17834387486705688,0.03334573513771399,4.3012277786336846
2047,1403638622377829376,0.1255701780319214,0.922231038,0.0,0.14516783587505364,0.27330256781954887,-0.12973333333333334,0.14516783587505364,0.27330256781954887,-0.12973333333333334,0.27330256781954887,0.1829140270818375,0.03872238480216176,4.833516095414014
2048,1403638622427829504,0.12582933902740479,0.957270575,0.0,0.14546744396231767,0.28384077443609024,-0.12973333333333334,0.14546744396231767,0.28384077443609024,-0.12973333333333334,0.28384077443609024,0.19101722527291617,0.048255559144607274,5.77730035531612
2049,1403638622477829376,0.12683206796646118,0.929628845,0.0,0.1466266681693193,0.2755274721804511,-0.12973333333333334,0.1466266681693193,0.2755274721804511,-0.12973333333333334,0.2755274721804511,0.18461773039708115,0.04072674164362489,5.031947422718864
2050,1403638622527829504,0.12714993953704834,0.999453338,0.0,0.1469941497538131,0.2965273196992481,-0.12973333333333334,0.1469941497538131,0.2965273196992481,-0.12973333333333334,0.2965273196992481,0.20088631775788626,0.059866256185748555,6.926759362389107
2051,1403638622577829376,0.12686800956726074,0.972113705,0.0,0.1466682191529026,0.28830487368421054,-0.12973333333333334,0.1466682191529026,0.28830487368421054,-0.12973333333333334,0.28830487368421054,0.19447566056001755,0.05232430654119713,6.180106347578516
2052,1403638622627829504,0.12891888618469238,0.911981935,0.0,0.1490391747799912,0.2702201308270677,-0.12973333333333334,0.1490391747799912,0.2702201308270677,-0.12973333333333334,0.2702201308270677,0.18055992963077228,0.03595285838914386,4.559332980525243
2053,1403638622677829376,0.12681418657302856,1.024381502,0.0,0.1466059960381833,0.3040245118796992,-0.12973333333333334,0.1466059960381833,0.3040245118796992,-0.12973333333333334,0.3040245118796992,0.2067776489305702,0.06679723403596496,7.612926169560532
2054,1403638622727829504,0.12915974855422974,1.050587557,0.0,0.14931762838639276,0.3119060321804511,-0.12973333333333334,0.14931762838639276,0.3119060321804511,-0.12973333333333334,0.3119060321804511,0.21301879495019302,0.07413975876493298,8.339836117728364
2055,1403638622777829376,0.13179224729537964,0.875004373,0.0,0.1523609795322308,0.2590990595488722,-0.12973333333333334,0.1523609795322308,0.2590990595488722,-0.12973333333333334,0.2590990595488722,0.17212668561513073,0.026031394841330272,3.577108089291697
2056,1403638622827829504,0.1399397850036621,0.837935778,0.0,0.1617800982701296,0.24795060992481202,-0.12973333333333334,0.1617800982701296,0.24795060992481202,-0.12973333333333334,0.24795060992481202,0.16376629124160266,0.01619563675482667,2.60336803872784
2057,1403638622877829376,0.14144086837768555,1.036075511,0.0,0.1635154547718908,0.30754150706766914,-0.12973333333333334,0.1635154547718908,0.30754150706766914,-0.12973333333333334,0.30754150706766914,0.20955657808019243,0.07006656244728522,7.9365896822812365
2058,1403638622927829504,0.14006924629211426,1.046785101,0.0,0.16192976449955407,0.3107624363909774,-0.12973333333333334,0.16192976449955407,0.3107624363909774,-0.12973333333333334,0.3107624363909774,0.21211016109561356,0.07307077775954537,8.234006998194992
2059,1403638622977829376,0.13593578338623047,0.77004463,0.0,0.1571511946661624,0.22753221954887218,-0.12973333333333334,0.1571511946661624,0.22753221954887218,-0.12973333333333334,0.22753221954887218,0.1486938210289099,0.0,1.0
2060,1403638623027829504,0.13388240337371826,0.888069638,0.0,0.15477734494071477,0.263028462556391,-0.12973333333333334,0.15477734494071477,0.263028462556391,-0.12973333333333334,0.263028462556391,0.17509569114299361,0.029524342521168964,3.9229099095957274
2061,1403638623077829376,0.1321355700492859,0.915193126,0.0,0.1527578844500415,0.27118590255639097,-0.12973333333333334,0.1527578844500415,0.27118590255639097,-0.12973333333333334,0.27118590255639097,0.1812967216860779,0.03681967257185637,4.645147584613781
2062,1403638623127829504,0.13100236654281616,0.695488011,0.0,0.15144782259285106,0.20510917624060152,-0.12973333333333334,0.15144782259285106,0.20510917624060152,-0.12973333333333334,0.20510917624060152,0.1324922868183726,0.0,1.0
2063,1403638623177829376,0.1303781270980835,0.90480094,0.0,0.1507261584948942,0.2680604330827068,-0.12973333333333334,0.1507261584948942,0.2680604330827068,-0.12973333333333334,0.2680604330827068,0.17891485804505175,0.034017480053002064,4.367730525247204
2064,1403638623227829504,0.12911611795425415,0.857901852,0.0,0.14926718838642097,0.25395544421052635,-0.12973333333333334,0.14926718838642097,0.25395544421052635,-0.12973333333333334,0.25395544421052635,0.16825782633062025,0.021479795683082656,3.126499772625183
2065,1403638623277829376,0.12891227006912231,0.832313357,0.0,0.14903152609147088,0.2462596562406015,-0.12973333333333334,0.14903152609147088,0.2462596562406015,-0.12973333333333334,0.2462596562406015,0.1625063399313453,0.014713341095700367,2.4566207684743366
2066,1403638623327829504,0.12810146808624268,0.851664604,0.0,0.14809418275866204,0.25207958015037596,-0.12973333333333334,0.14809418275866204,0.25207958015037596,-0.12973333333333334,0.25207958015037596,0.16685180749550654,0.019825655877066528,2.9627399318295864
2067,1403638623377829376,0.12752234935760498,0.852679378,0.0,0.14742468133827166,0.25238477533834586,-0.12973333333333334,0.14742468133827166,0.25238477533834586,-0.12973333333333334,0.25238477533834586,0.16708038123273344,0.020094566156156998,2.989362049459543
2068,1403638623427829504,0.12834054231643677,0.94549609,0.0,0.14837056915195002,0.2802995759398496,-0.12973333333333334,0.14837056915195002,0.2802995759398496,-0.12973333333333334,0.2802995759398496,0.18828474131232195,0.04504087213214348,5.459046341082204
2069,1403638623477829376,0.1285395622253418,0.913375026,0.0,0.14860064997149341,0.27063910556390974,-0.12973333333333334,0.14860064997149341,0.27063910556390974,-0.12973333333333334,0.27063910556390974,0.18087948015450614,0.03632880018177194,4.596551217995422
2070,1403638623527829504,0.12802785634994507,0.992507369,0.0,0.14800908248548564,0.2944383064661654,-0.12973333333333334,0.14800908248548564,0.2944383064661654,-0.12973333333333334,0.2944383064661654,0.19925261354872525,0.057944251233794423,6.7364808721456475
2071,1403638623577829376,0.1290450096130371,1.009235598,0.0,0.1491849822116036,0.2994693527819549,-0.12973333333333334,0.1491849822116036,0.2994693527819549,-0.12973333333333334,0.2994693527819549,0.20319291805902207,0.06257990359884949,7.195410456286099
2072,1403638623627829504,0.13013958930969238,1.002673794,0.0,0.15045039226554033,0.2974958778947368,-0.12973333333333334,0.15045039226554033,0.2974958778947368,-0.12973333333333334,0.2974958778947368,0.20164493347876575,0.06075874526913618,7.015115781644482
2073,1403638623677829376,0.12989628314971924,1.013669442,0.0,0.1501691134678835,0.3008028396992481,-0.12973333333333334,0.1501691134678835,0.3008028396992481,-0.12973333333333334,0.3008028396992481,0.20424062988147182,0.06381250574290803,7.3174380685478955
2074,1403638623727829504,0.1304839849472046,1.091655582,0.0,0.15084853751121918,0.32425731789473683,-0.12973333333333334,0.15084853751121918,0.32425731789473683,-0.12973333333333334,0.32425731789473683,0.2228989019428677,0.08576341405043261,9.49057799099283
2075,1403638623777829376,0.1304674744606018,0.995905316,0.0,0.1508294502434703,0.29546024541353383,-0.12973333333333334,0.1508294502434703,0.29546024541353383,-0.12973333333333334,0.29546024541353383,0.2000513902991049,0.058883988587182245,6.829514870131042
2076,1403638623827829504,0.1312856674194336,1.086977553,0.0,0.15177533805714866,0.3228503918796992,-0.12973333333333334,0.15177533805714866,0.3228503918796992,-0.12973333333333334,0.3228503918796992,0.22176729773831969,0.08443211498625847,9.358779383639588
2077,1403638623877829376,0.1319199800491333,0.976783385,0.0,0.15250864745564544,0.2897092887218045,-0.12973333333333334,0.15250864745564544,0.2897092887218045,-0.12973333333333334,0.2897092887218045,0.19556688802958486,0.05360810356421749,6.3072022528575316
2078,1403638623927829504,0.13196700811386108,0.968157983,0.0,0.15256301516053306,0.2871151828571429,-0.12973333333333334,0.15256301516053306,0.2871151828571429,-0.12973333333333334,0.2871151828571429,0.19355247156445907,0.051238201840540086,6.072581982213468
2079,1403638623977829376,0.1320948600769043,0.983278415,0.0,0.15271082089815527,0.29166268120300753,-0.12973333333333334,0.15271082089815527,0.29166268120300753,-0.12973333333333334,0.29166268120300753,0.19708722026100986,0.055396729718835136,6.484276242164679
2080,1403638624027829504,0.13173973560333252,1.067948446,0.0,0.15230027237379481,0.31712735218045107,-0.12973333333333334,0.15230027237379481,0.31712735218045107,-0.12973333333333334,0.31712735218045107,0.2171805764051938,0.07903597224140449,8.824561251899045
2081,1403638624077829376,0.13120520114898682,1.042610394,0.0,0.15168231346703678,0.30950688541353377,-0.12973333333333334,0.15168231346703678,0.30950688541353377,-0.12973333333333334,0.30950688541353377,0.2111137701930441,0.07189855316828717,8.11795676366043
